id_devis_type,num_devis_type,description_devis_type,nom_devis_type,dth_creation_devis_type,id_produit,nom_produit,cd_produit,famille_article_produit,famille_produit,famille_equipement_produit,marque_produit,modele_produit,type_equipement_produit,min_pv,max_pv,moy_pv
a1mTo000002fn6rIAA,DT-00002418,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI DUO,2025-10-31 14:14:28,01t5I0000028mzLQAQ,B Forfait liaison frigorifique en cuivre bitube isolé,FOR-LIAISONFRIGO-10,Accessoires,Accessoires,Autres,INCONNU,FOR-LIAISONFRIGO-10,Autres,"310,65","310,65","310,65"
a1mTo000002fn6rIAA,DT-00002418,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI DUO,2025-10-31 14:14:28,01t5I0000028DQ3QAM,Circulateur de chauffage DN25 avec - hauteur de refoulement 6 m entraxe 180,512200058,Accessoires,Accessoires,Accessoire de pose,OEG,Circulateur de chauffage DN25 avec - hauteur de refoulement 6 m entraxe 180,"Accessoire hydraulique : circulateurs, pots à boues","167,82",190,"187,9836364"
a1mTo000002fn6rIAA,DT-00002418,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI DUO,2025-10-31 14:14:28,01tSb00000AgQGXIA3,Traitement / Gestion des déchets,TD,Accessoires,Accessoires,Autres,INCONNU,,Autres,5,5,5
a1mTo000002fn6rIAA,DT-00002418,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI DUO,2025-10-31 14:14:28,01t5I0000028mzSQAQ,C Forfait fourniture alimentation triphasée tableau maison / sous tableau chauffage,FOR-ALIMPACT15,Accessoires,Accessoires,Autres,INCONNU,FOR-ALIMPACT15,Autres,"298,46","298,46","298,46"
a1mTo000002fn6rIAA,DT-00002418,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI DUO,2025-10-31 14:14:28,01tSb000002tvaaIAA,NAVILINK A59 NB - ATLANTIC,74231,Accessoires,Accessoires,Accessoire de pose,ATLANTIC,,Accessoire de pose divers,156,"156,14","156,1292308"
a1mTo000002fn6rIAA,DT-00002418,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI DUO,2025-10-31 14:14:28,01t7T000000vQnjQAE,Forfait main d'œuvre pour pose ou remplacement de l'ensemble,FOR-MO1SH,Prestation,Prestation,Autres,INCONNU,,Autres,1600,3120,"2674,166667"
a1mTo000002fn6rIAA,DT-00002418,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI DUO,2025-10-31 14:14:28,01tSb000002tvadIAA,Bridge Cozytouch V2 - ATLANTIC,2449,Accessoires,Accessoires,Accessoire de pose,ATLANTIC,,Accessoire de pose divers,140,"140,14","140,1292308"
a1mTo000002fn6rIAA,DT-00002418,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI DUO,2025-10-31 14:14:28,01t5I000002A9G6QAK,Estimation Aide MaPrimeRenov,AIDE-MPR,Prestation,Prestation,,,,,0,0,0
a1mTo000002fn6rIAA,DT-00002418,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI DUO,2025-10-31 14:14:28,01t7T000000d3A0QAI,Remise exceptionnelle,REMISE-EXC,Prestation,Prestation,,,,,0,0,0
a1mTo000002fn6rIAA,DT-00002418,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI DUO,2025-10-31 14:14:28,01tSb0000039tYGIAY,Accessoire ECS,BOX ECS,Accessoires,Accessoires,Accessoire de pose,,,Accessoire de pose divers,"134,09","134,09","134,09"
a1mTo000002fn6rIAA,DT-00002418,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI DUO,2025-10-31 14:14:28,01t5I00000298guQAA,Proposition de contrat,PROPCONTRAT,Prestation,Prestation,,,,,0,0,0
a1mTo000002fn6rIAA,DT-00002418,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI DUO,2025-10-31 14:14:28,01t7T000000wBv1QAE,POMP RELEV CONDENS P/CHAUD,SK6ECO,Accessoires,Accessoires,Accessoire de pose,SFA,POMP RELEV CONDENS P/CHAUD SK6ECO,Accessoire de pose climatisation,"154,4","154,4","154,4"
a1mTo000002fn6rIAA,DT-00002418,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI DUO,2025-10-31 14:14:28,01tSb0000039uPTIAY,Accessoires chauffage,BOX CHAUFFAGE,Accessoires,Accessoires,Accessoire de pose,INCONNU,,Accessoire de pose PAC,"562,91","562,91","562,91"
a1mTo000002fn6rIAA,DT-00002418,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI DUO,2025-10-31 14:14:28,01tSb0000039cnVIAQ,Prévisite installation,FOR-PREVISITE,Prestation,Prestation,,,,,0,1,"0,5"
a1mTo000002fn6rIAA,DT-00002418,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI DUO,2025-10-31 14:14:28,01t5I0000028mzNQAQ,D Forfait liaison frigorifique en cuivre bitube isolé,FOR-LIAISONFRIGO-20,Accessoires,Accessoires,Autres,INCONNU,FOR-LIAISONFRIGO-20,Autres,"621,3","621,3","621,3"
a1mTo000002fn6rIAA,DT-00002418,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI DUO,2025-10-31 14:14:28,01tTo000008LP0PIAW,Prime d'Effy Cert (SIREN 794 562 256),AIDE-CEE-EFFY,Prestation,Prestation,,,,,0,0,0
a1mTo000002fn6rIAA,DT-00002418,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI DUO,2025-10-31 14:14:28,01t5I0000028mzMQAQ,C Forfait liaison frigorifique en cuivre bitube isolé,FOR-LIAISONFRIGO-15,Accessoires,Accessoires,Autres,INCONNU,FOR-LIAISONFRIGO-15,Autres,"465,98","465,98","465,98"
a1mTo000002fn6rIAA,DT-00002418,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI DUO,2025-10-31 14:14:28,01tTo000008RtTdIAK,Etude personnalisée,GENE-CEE-EFFY,Autres,Autres,Autres,INCONNU,,Autres,0,0,0
a1mTo000002fn6rIAA,DT-00002418,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI DUO,2025-10-31 14:14:28,01t5I0000028mzQQAQ,A Forfait fourniture alimentation triphasée tableau maison / sous tableau chauffage,FOR-ALIMPACT5,Accessoires,Accessoires,Autres,INCONNU,FOR-ALIMPACT5,Autres,"99,49","99,49","99,49"
a1mTo000002fn6rIAA,DT-00002418,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI DUO,2025-10-31 14:14:28,01t7T000002BxNYQA0,Ballon tampon 25 LITRES,25AC-A IPAC,Accessoires,Accessoires,Pompe à chaleur,INCONNU,25AC-A IPAC,Pompe à chaleur air/eau,220,220,220
a1mTo000002fn6rIAA,DT-00002418,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI DUO,2025-10-31 14:14:28,01t5I0000028mzTQAQ,D Forfait fourniture alimentation triphasée tableau maison / sous tableau chauffage,FOR-ALIMPACT20,Accessoires,Accessoires,Autres,INCONNU,FOR-ALIMPACT20,Autres,"397,95","397,95","397,95"
a1mTo000002fn6rIAA,DT-00002418,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI DUO,2025-10-31 14:14:28,01t5I0000028mzKQAQ,A Forfait liaison frigorifique en cuivre bitube isolé,FOR-LIAISONFRIGO-5,Accessoires,Accessoires,Autres,INCONNU,FOR-LIAISONFRIGO-5,Autres,"155,33","155,33","155,33"
a1mTo000002fn6rIAA,DT-00002418,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI DUO,2025-10-31 14:14:28,01t5I0000028mzRQAQ,B Forfait fourniture alimentation triphasée tableau maison / sous tableau chauffage,FOR-ALIMPACT10,Accessoires,Accessoires,Autres,INCONNU,FOR-ALIMPACT10,Autres,"198,98","198,98","198,98"
a1mTo000002fn6rIAA,DT-00002418,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI DUO,2025-10-31 14:14:28,01t5I0000029YQRQA2,VEXBAL 12 L (ex 11 L) - THERMADOR,VEX11,Accessoires,Accessoires,Accessoire de pose,THERMADOR,,Accessoire de pose chaudière,"92,7","92,7","92,7"
a1mTo000002fn6rIAA,DT-00002418,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI DUO,2025-10-31 14:14:28,01t7T000002BxNnQAK,BALLON TAMPON 50 LITRES,50AAC50-IPACR8,Accessoires,Accessoires,Pompe à chaleur,INCONNU,50AAC50-IPACR8,Pompe à chaleur air/eau,250,250,250
a1mTo000002fn6rIAA,DT-00002418,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI DUO,2025-10-31 14:14:28,01tSb00000808UFIAY,KIT 2 ZONES DUO              520270-ATLANTIC,520270,Accessoires,Accessoires,Accessoire de pose,ATLANTIC,,Accessoire de pose PAC,1170,"1170,14","1170,129231"
a1mTo000002fn6rIAA,DT-00002418,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI DUO,2025-10-31 14:14:28,01t7T000000wD4gQAE,LIT DE GRAVIERS POUR PAC,FOR-LIT-GRAVIER,Accessoires,Accessoires,Pompe à chaleur,,,,150,150,150
a1mTo000002fn6rIAA,DT-00002418,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI DUO,2025-10-31 14:14:28,01tSb000007XgKdIAK,Accessoires découplage,BOX découplage,Accessoires,Accessoires,Accessoire de pose,INCONNU,,Accessoire de pose PAC,171,171,171
a1mTo000002fn6rIAA,DT-00002418,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI DUO,2025-10-31 14:14:28,01t5I0000027KC6QAM,Forfait Désembouage/Rinçage de l'installation,FOR-DESEMBOUAGE,Prestation,Prestation,Chaudière,,,,"454,55",690,"487,8791667"
a1mTo000002fn6rIAA,DT-00002418,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI DUO,2025-10-31 14:14:28,01t5I0000027KDeQAM,Forfait mise en service PAC,FOR-MES-PAC,Prestation,Prestation,Pompe à chaleur,,,,350,390,"363,3333333"
a1mTo000002fn6rIAA,DT-00002418,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI DUO,2025-10-31 14:14:28,01tSb000007NDN8IAO,Support d'unité extérieure blanc,C120818,Accessoires,Accessoires,Pompe à chaleur,,,,195,195,195
a1mTo000002fn6rIAA,DT-00002418,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI DUO,2025-10-31 14:14:28,01tSb000007XbEVIA0,Forfait hydraulique,FOR-HYDRAUB,Consommables,Consommables,Accessoire de pose,,,,486,486,486
a1mTo000002fn6rIAA,DT-00002418,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI DUO,2025-10-31 14:14:28,01t5I0000028I4yQAE,Support rubber 600,CLI04470,Accessoires,Accessoires,Accessoire de pose,INCONNU,---SUPPORT RUBBER 600   /2,Accessoire de pose divers,"93,84","93,84","93,84"
a1mTo000002fn6rIAA,DT-00002418,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI DUO,2025-10-31 14:14:28,01t5I0000027KDaQAM,Forfait réalisation de la dalle béton pour unité extérieure,FOR-DALLEPAC,Prestation,Prestation,Pompe à chaleur,,,,400,400,400
a1mTo000002fn6rIAA,DT-00002418,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI DUO,2025-10-31 14:14:28,01t5I0000029oWDQAY,Isolant (calorifugeage) / 2M,FOR-CALO,Pièces détachées,Pièces détachées,Pompe à chaleur,,,,29,29,29
a1mTo000002fn6rIAA,DT-00002418,"BAR-TH 171 / Dépose et remplacement d'une chaudière fioul / gaz existante de marque XXX et modèle XXX par une pompe à chaleur XXX air/eau chauffage et eau chaude.
Date de visite préalable : XXX
Régime de température d'eau : 35°C / 55°C
Pompe à chaleur basse température / moyenne température
Surface chauffée : XXXm²
Type de logement : Maison / Appartement
Type d'émetteurs : Radiateurs / Plancher chauffant / Mixte (plancher chauffant et radiateur)

Nom du commercial : 
Numéro de téléphone du commercial :",HES ALFEA EXCELLIA AI TRI DUO,2025-10-31 14:14:28,01t7T000000wCLqQAM,Kit de Branchement pour VEXBAL - THERMADOR,ZKVEX,Accessoires,Accessoires,Accessoire de pose,THERMADOR,ZKVEX,Réseaux hydrauliques,"46,3","46,3","46,3"
